,xylose,xylonic acid,vanillic acid,valine,urea,uracil,UDP-glucuronic acid,tyrosol,tyrosine,tryptophan,trehalose,thymidine,threonine,threonic acid,tartaric acid,sucrose,succinic acid,stearic acid,sophorose,shikimic acid,serine,salicylaldehyde,saccharic acid,ribose,ribonic acid,raffinose,quinic acid,pyruvic acid,pyrophosphate,putrescine,"propane-1,3-diol NIST",proline,pipecolinic acid,phosphate,phenylethylamine,phenylethanol NIST,phenylalanine,phenol,pentonic acid,pentitol,pelargonic acid,palmitic acid,oxoproline,ornithine,oleic acid,octanol NIST,octadecanol,N-acetylmannosamine,n-acetyl-d-hexosamine,myristic acid,myo-inositol,mucic acid,montanic acid,maltose,maltitol,malic acid,maleic acid,lyxitol,lysine,levoglucosan,leucrose,leucine,lauric acid,lactose,lactitol,lactic acid,isothreonic acid,isoleucine,isohexonic acid,isogluconic acid,isocitric acid,hydroxylamine,hydroxycarbamate NIST,hexitol,hexadecane,heptadecanoic acid,glycolic acid,glycine,glycerol-alpha-phosphate,glycerol-3-galactoside,glycerol,glyceric acid,glutamine,glutamic acid,glucose-6-phosphate,glucose-1-phosphate,glucose,gluconic acid,glucoheptulose,galacturonic acid,galactonic acid,galactinol,fumaric acid,fructose,ethanolamine,ethanol phosphate NIST,erythronic acid,erythritol,epsilon-caprolactam,epicatechin,dodecanol,digalacturonic acid,deoxypentitol,dehydroascorbic acid,dehydroabietic acid,citrulline,citric acid,citramalic acid,cerotinic aci,cellobiose,catechin,caprylic acid,capric acid,butyraldehyde,"butane-2,3-diol NIST",beta-sitosterol,beta-gentiobiose,beta-alanine,benzoic acid,aspartic acid,asparagine,arachidic acid,alpha-ketoglutarate,alanine,adipic acid,acetophenone NIST,6-deoxyglucose,6-deoxyglucitol,4-aminobutyric acid,"3,6-anhydro-D-galactose","3,4-dihydroxybenzoic acid",2-isopropylmalic acid,2-hydroxyglutaric acid,2-deoxyerythritol,"1,2-anhydro-myo-inositol NIST",1-monostearin,1-monopalmitin,1-methylgalactose NIST,1-kestose,1-deoxyerythritol,(epi)catechin,"1,3,5-benzenetriol",13-docosenamide,302.0426@4.669811,302.0426@4.669812,9-octadecenamide,adenosine,benzenemethanol,benzyl tetradecyl dimethylammonium cation,beta-D-glucopyranose,caftaric acid,cyanidin,cyanidin 3-(6''-p-coumarylglucoside),cyanidin 3-glucoside,"cyanidin 3,5-O-diglucoside",D-erythro-dihydrosphingosine,D-glucose 6-phosphate,delphinidin 3-(6''-acetylglucoside),delphinidin 3-O-glucoside,"didodecyl 3,3'-thiodipropionate oxide",DL-Indole-3-lactic acid,epigallocatechin,free isorhamnetin?,free Laricitrin?,free quercetin?,isorhamnetin,isorhamnetin 3-O-glucoside,kaempferol,kaempferol-3-glucoside,L-aspartic acid,L-methionine,L-saccharopine,lactulose,laricitrin,laricitrin-3-glucoside,leucine,malvidin,malvidin 3-(6''-acetylglucoside),malvidin-3-O-glucoside,myricetin,myricetin-3-glucoside,myricetin-3-glucuronide,N-methylnicotinic acid cation,N8-acetylspermidine,oleanolic acid,p-coumaric acid,pantothenic acid,peonidin,peonidin 3-(6''-acetylglucoside),peonidin-3-glucoside,petunidin,petunidin 3-(6''-acetylglucoside),petunidin-3-glucoside,procyanidin trimer,proline,quercetin-3-glucoside,quercetin-3-glucuronide,resveratrol,resveratrol dimer (pallidol or viniferin),spirotetramat,splitomicin,taxifolin,tributyl phosphate,tyrosine
CS_time0_2012,2.1113467442186096,-0.9624926202238753,-1.264903864438936,-0.4117345935034425,-0.05557451959974896,-1.5313351611570325,-1.142547211460703,-1.419518356171164,-0.3055438528602084,6.738224236910734,-2.40196136508494,-1.6870469242561774,-0.6589724395441265,4.066445023421616,3.878073911747536,-1.1234992220112368,1.998398280781976,-1.0808239097623633,-1.5992445132611797,3.863619906672295,0.1023086299897715,-1.2758288825011725,6.898439884377117,-0.9479802379451077,11.010359882603497,0.3581116361728957,-0.08444145200550196,-0.17867383869086403,-1.3105531869152716,0.42312287591050607,-1.679091311006025,-0.5836618166341764,-0.8419011879175672,1.1457959386794414,-0.7785548596278457,5.863378828181395,1.0323184371381249,-1.953741971522639,7.772155429567589,-1.4769863401037253,3.2218244427622227,-0.5676288650372978,9.419494934946712,-1.2602039206778561,-0.825001592683119,-0.9755342440544605,-2.695844845357275,-0.03794790291836561,-1.439132917588999,-0.13013437369388103,3.8466018402435065,-0.9019229938461167,-1.8461832942174008,-1.4731179291063417,-2.0634859790946054,0.5362437049019481,0.34998956438859735,-1.553833715007678,-0.5883923792286361,3.07732382227741,-1.7487092648919729,-1.0747069320918143,1.210989747692809,-2.0797669554851383,-1.4050892206192895,1.740055319432986,-0.36712311778751483,-0.7813926418142351,3.7799432302591347,-0.40483656405132623,-0.36022117690353883,-0.800607546961341,-0.8964910092198702,-0.687768133488034,-0.9138517601833706,-1.2375963271133452,-1.2067269160283298,-1.3511066408120418,-1.3235193766424334,-1.1684516770447515,1.2832207743099973,-0.21194078090886548,17.018207863925454,-0.5024508485565249,-2.3623918201433995,0.9972955378729892,-1.1965124485875893,-0.572713193988407,-0.229608518172905,-1.0385798610676422,3.480996715989116,-0.08030718928103499,-1.8017138617919628,-1.3188582370230724,-1.3031296569253705,-1.5222047699072716,-1.4145435250079805,-0.3494852919572681,-1.8940059616376181,-0.33575715157077984,-2.120974519625981,-1.803257788003265,-0.22994076958565865,-0.20105606263844336,-0.8643623210516752,-1.0682113683303227,-0.16236094825035663,-0.2264119751472648,-1.8374573777982215,-1.5519772725213916,0.4627368731943972,-0.8978465097156574,1.3556897550503988,2.763227353422238,-0.7362573423204746,0.9879321441004922,-1.2426913768757417,-0.9702667731612377,-0.10064575830266342,-0.6885637302014334,1.2387580967320109,-1.1210283698902577,2.0139778099292336,-0.5802776116492029,-1.30989658936415,-0.8282069205950109,-1.179934710493284,-0.7599181705222742,-0.8913112159337028,-1.9543863303573343,-1.2959453920686062,-1.1403863229676354,-0.3825487491364739,-1.2790941842207504,-1.4909898293544446,-0.7366201688875328,8.539331117449105,-0.6283752919906224,0.5073268103837133,-1.1280455287935214,4.4201975902073505,-0.7378377721744002,-0.44649337196635047,-0.6060285345001049,-0.1380046109449894,0.33782164472817516,-0.8813408015645751,-1.0446482222849733,24.57708473016585,0.669782652737585,4.342255943424284,-0.18400288800032197,9.593601853750226,-0.7476836406955931,-0.9736922709060464,0.7036829511497807,-1.3173532774985337,-0.5236018791078586,-0.6056212957005186,5.419747328777826,-0.22380742826676514,-0.8858266373863349,-0.8130471604855496,-0.33494634256066624,-0.8158537765595125,-0.8195688469730463,-0.5215301377961771,-0.7660629702830671,-0.7042961975996571,-1.261215954348825,-0.5022529700372164,-0.8260187350332313,-1.4955623175444017,-0.7264512164441586,-0.7072080678529608,-0.9598703371636593,-0.755949697791352,-0.399692004652636,-0.9421043252586168,-0.6765867850504027,-0.6624154349687461,-0.42495516188743004,-1.3869842030956228,-0.48180990795710676,-0.5538343161480044,5.831923620158308,-0.40553391829444335,-0.5718427608448365,-0.6100067339084732,-0.7407143303776922,-0.7690557197714912,-0.5431957298552943,-0.7511418616596395,0.37455480726765533,-0.8438065161198866,-1.024417424698557,-1.7398376870739825,-0.44012298577779185,-0.38979720353002,1.282127128988902,-0.21466944642644056,-0.7564944087777077,9.026333343997878,0.7667839729760785
CS_time1_2012,2.155221861467757,-1.531083015369508,-1.4507620592093964,-1.0181951027708398,-0.16339691582409865,-1.5313351611570325,-1.1393098224374885,-1.638639977058506,-1.4146829328207609,5.403575800158093,-0.7662957994084468,-1.559202282121941,-0.8672044790056113,3.7737843941918015,3.764154670281562,-1.1298896317659772,2.1303107622561273,-0.23771676805006434,-1.434903769422294,4.248606915016579,-0.9640476194126401,-1.0189259322531106,5.956038206359929,-1.0088904141780395,10.155017350017472,0.9822731905134581,0.2036529137344036,-0.2705890962580207,0.10655823956142134,-0.5256121465586897,-1.6883926702983443,-0.5882408356788194,-0.8654824306920323,1.5816643355221722,-0.7292377772548223,-0.5568983505945855,4.77376119652755,-1.5463864151814832,7.247512733403419,-1.0237645792755528,4.864670838902447,0.3521029348264439,3.818927180353283,1.4773005306536453,-0.6333559157337252,-0.6391148412125632,-1.5955336779798186,0.6620937361680309,-0.6880586204236443,-0.112880401541999,2.9794172746344625,-0.9257742727696576,-1.5725449791658779,-1.4604532724841626,-1.914788364887622,1.0007235376389316,2.9979697664356038,-1.4868531456304046,-0.5962988445077564,-0.8060887020504863,-2.183757963838406,-1.308406593206655,5.404604180156888,-0.9764472961901239,-1.4111194966330172,1.2872887094762313,-0.2712607287415916,-1.190958222038358,3.9104667769128385,-0.5108293552424893,0.054164465790117265,-0.7960134255788098,-0.8324832157978461,-0.7154394799387143,-1.050205877620772,-0.8310908858017874,-0.8829688669540309,-1.7716299477371513,-1.4718246969167446,-0.6168793862899284,1.8637431755838585,-0.17825021274175723,4.046942014489457,-0.7519889701818856,-1.7219526650606203,2.0274834087055544,-1.1797388557550108,8.40081791455399,-0.338237239003682,-1.0255343532437944,3.4920558237526294,0.157817440530326,-1.291443130567892,-1.3160312710162687,-1.0113681563406975,-1.7188241322876474,-1.5452428391968935,-0.3430717824415547,-2.1162518040849574,-0.34763247722177926,-1.560556178714435,-1.4678300425871311,-0.23133071892348017,-0.23379443383708656,-0.8135728056093288,-1.0634756521860602,0.17496163305542964,-0.23205250024076324,-1.898889104272259,-1.5544562654009986,0.17351525073568022,-0.38302138576961653,3.8603260207293992,2.92426442968835,-0.728621508124779,0.9314371332651257,-1.1010353853803843,-1.0329343384006329,0.05801990519574946,0.063667927474145,-0.15979306499346668,-0.7693042363679304,1.2760254748135356,-0.889007797345515,-0.7526195886324013,-0.9617780989711211,-1.3889370189704253,-0.5898901443978712,-0.934794687789275,-1.8508067651044489,-0.922306068831238,-1.7625604691340113,-1.3782768248516917,-1.251773177261275,-1.4608741241901144,-0.6152395549512035,-0.2778638534960392,-0.6291782886224284,1.2492624593219488,-1.016385469021514,6.279910185004328,-0.7434571998739999,-0.49982153123717893,-0.6060285345001049,-0.1806104868976701,0.38175254762801036,-0.9233304901138888,-1.0446482222849733,11.760083638899655,1.1537476069499868,2.819667258101885,-0.17770503435258792,7.390375629738095,-0.7476836406955931,-0.9541111372700121,0.5206231085254055,-1.3162992446945139,-0.5236018791078586,-0.609403875050129,3.3113278075642496,-0.22380742826676514,-0.938531524707835,-0.8130471604855496,-0.33494634256066624,-0.8158537765595125,-0.8195688469730463,-0.5215301377961771,-0.7660629702830671,-0.7042961975996571,-1.1992813170818373,-0.4200415616337611,-0.7492578556376448,-1.4700364758248639,-0.7264512164441586,-0.7072080678529608,-0.9602468723167229,-0.7584638868178063,-0.399692004652636,-0.9421043252586168,-0.6765867850504027,-0.6624154349687461,-0.4435716088449819,-1.4361103947844744,-0.48180990795710676,-0.31834993021533164,4.016183736153933,-0.40553391829444335,-0.5718427608448365,-0.6100067339084732,-0.7407143303776922,-0.7690557197714912,-0.5431957298552943,-0.7511418616596395,2.93083508363261,-0.85258502370745,-1.023103990427395,-1.7795427013060015,-0.44012963289591983,-0.38979720353002,-0.12251726251558694,-0.21466944642644056,-0.7564944087777077,11.684365418472522,-0.37423422887323426
CS_time2_2012,1.8959598052660247,-1.3293251343245136,-1.4259809681138929,-0.6357736609736758,1.2628853022338082,-1.4375044829149102,-0.9774403616164019,-1.2811257565619476,-0.22995579329772103,3.202415585672899,-1.4016369698337372,-1.6811006632497896,-0.7975318720408228,4.1979267618146086,3.647754574580262,-1.0823098826825657,2.599332920026046,2.542933304643736,-1.7749190986601018,5.134243796507316,-0.7944225788592425,-1.229461032670583,3.5593336771336395,-0.9479802393650758,9.472881680321988,2.6309380807166085,0.03147151575858825,-0.3661967888937856,-0.9118367723926172,-0.9755542312393051,-1.6026134704201171,-0.5725310565234061,-0.8424907189539446,0.7045641075352865,-0.6452160805525675,-0.5893990308515856,1.0767042408835479,-1.4857987211181298,6.552203134671289,-0.5957218062035855,4.809775102620221,2.366613761105952,1.8675941964987053,-1.2036502270729998,-0.15807464238918698,-0.7390212089789516,-0.48087062300972283,1.510449281381082,-0.32448125388164095,-0.0742102499937325,2.3244346099090873,-0.865578187685826,-1.9167441182818081,-1.3506929145670648,-1.8953930197102113,1.951359398509705,2.9550874983207565,-1.1705560154672512,-0.5344103056700873,-1.2479434766866353,-1.7604673372042894,-1.0216826392122804,3.0695446062254703,-2.000824151380564,-1.4231800509097663,2.204851961070465,-0.02342138259013389,-1.0265340839881076,2.3358561436132996,2.22697137370072,1.5712173170838555,-0.789690777490938,-0.8349262613353203,-0.3889834767614946,3.7489720786648197,1.9173175865942156,-0.7527353658689512,-1.0040080347929146,-1.0720451381255696,1.717500020999728,5.343786410261972,0.15051358124004047,1.9273672754487905,-0.8062182044152009,-1.7807085520142012,2.0965750877846503,-1.1640130380370322,2.57376024740024,0.5043693288003515,-1.1103301536933068,2.1317857472488764,1.9884005318697777,-0.695285245667945,-1.3095667071118304,-0.8792497412441869,-1.2735391064181887,-1.402661769776974,-0.32041981274242937,-2.10786516899309,-0.10904638798947466,-0.23621562942748628,-1.7710051217942466,7.549606102960582,-0.2446866728434109,-1.0167308687820105,-0.9877041947091181,2.001905701280399,-0.2200193799384418,-1.9603208307462967,-1.4974394467386554,0.575808977686596,1.9256475286210966,2.9648861112020137,0.7028351744087793,-0.7629827621834198,0.40415036927315734,-1.027016939431695,-0.9835598935756549,0.5008413470534095,-0.3654350546316674,-0.2428753121607605,1.6109985719359594,1.889002010613726,-0.7382863915837257,-0.5597160123785014,-0.8289531282542301,-0.7479448085539595,-0.5305228166910269,-0.968132016716482,-1.4057982628014847,-1.0568795537504116,-1.5706131269557164,-0.889806447556855,-1.0441335234860651,-1.42746846803238,-0.12670766266370848,-0.16581842735010227,-0.6330427098999303,4.863175866423987,-1.0981522847136644,6.6130098308206,-0.7179201876754585,-0.0940938704226929,-0.6060285345001049,-0.0163766967538064,1.176963596549829,-0.9252970713311602,-1.0446482222849733,34.387596164967476,0.7066205432840176,1.7844475773022719,-0.19528304311144304,7.048527569766519,-0.7476836406955931,-0.9316244778813715,0.15790984317801823,-1.3234419042993886,-0.5236018791078586,-0.6091284483013462,4.461697313457987,-0.22380742826676514,-0.9357067856950902,-0.8130471604855496,-0.33494634256066624,-0.8158537765595125,-0.8195688469730463,-0.5215301377961771,-0.7660629702830671,-0.7042961975996571,-1.2207592103419482,-0.49799994687854865,-0.5629677008736973,-1.4168314089079919,-0.7264512164441586,-0.7072080678529608,-0.9550534745736272,-0.7598729646866533,-0.399692004652636,-0.9421043252586168,-0.6765867850504027,-0.6624154349687461,-0.44275398761660156,-1.4467801125423674,-0.48180990795710676,-0.6017582075841119,2.9959237279992856,-0.40553391829444335,-0.5718427608448365,-0.6100067339084732,-0.7407143303776922,-0.7690557197714912,-0.5431957298552943,-0.7511418616596395,2.8222242183046893,-0.8454477549225543,-1.0172529955755298,-1.6723823732001775,-0.43757023576898696,-0.38979720353002,-0.20761242080807946,-0.21466944642644056,-0.7564944087777077,10.221832372037984,1.7909173833240286
CS_time3_2012,1.3082991444098502,-1.6227911442367389,-1.33924714234712,-0.6334699174752157,1.0302159219102387,-1.0420751946088713,-1.2509997491723412,-1.690537201643106,0.7033253523349121,6.014907203089283,-1.6567872799886543,-1.4878471323016373,-0.7472418701063368,3.4856741364229467,3.112456849201269,-1.020978025355854,1.9446561598473182,-0.127269490083398,-1.8655898522780123,4.560455919961118,-0.9179215118190844,-1.0151663770888435,0.826956241249784,-1.2563380020181447,5.9702540090671565,2.1630280655996126,0.1485098512370162,-0.41617653442656727,-0.5289815048189511,-0.8392860570464077,-1.3483763232403936,-0.5859801250221633,-0.7522924653306203,0.10028388469758807,-0.6634816676512266,-0.583827485328203,2.5010100356846285,-1.3272394380662718,4.124940538054451,-0.7593852184011284,2.1672163563746607,-0.06319003978046361,1.4710899641009207,-0.10238168616272864,-0.5490318200491003,0.2919853251735259,-0.3182159284845175,1.3740004871249636,0.8762808394479281,-0.11933034667096651,2.108534200720782,-0.9291815981486017,-1.8874871911680848,-1.4553874094573775,-1.4816257347007047,2.2298818029107736,1.8240676128113038,-0.9100760243698459,-0.548587416011605,-1.4885088556773511,-1.4234025785795874,-0.8537723785491769,3.0454735744872985,-2.1023220416710724,-1.4251901439140282,1.2260449168723717,0.07244100601973234,-1.0733700504062749,0.6189112484065658,-0.5704070027425211,2.148523810555372,-0.7468948404102088,-0.8385093948550827,-0.13961193867055371,-1.203604259936521,-0.3166636457516331,-0.19407016056820076,-0.5367599107310665,-1.6523703074489007,1.5894097728291454,2.1184558802046363,0.6168471951851694,1.0308668936661376,-0.868533031387448,-1.028633213472894,2.3925349666957834,-1.1047944430009642,-0.5436429311198117,0.6981394795602588,-1.1277241642602698,0.7770452246268801,1.3836631908021146,0.2444212482821121,-1.179650037607341,-0.5263223075965882,-1.499073081484304,-1.6997056638478198,-0.29890499012224275,-0.37183160878398,-0.39945208024554135,-1.2599966215122764,-1.8871147225527618,-0.22229604770918907,-0.2645598711789639,-0.949011514157234,-0.47151114049158954,2.6258670982577157,-0.22058343248986997,-1.6877175429066116,-1.4627335575201266,0.006710534623351102,-0.04918946944132189,0.8171280706503419,2.3507077198459885,-0.5496566427168282,0.29822222439586,-0.9006751090439936,-0.8582247638051981,2.1669910788367504,-0.2564860307400966,-1.0399456214667264,-0.4993462296821122,0.7374392966736862,-0.7477715453243443,-0.4439738651871005,-0.8901421596502226,-0.1652246169764578,0.26594925060093966,-1.0623462059171034,-1.754899761247619,-0.09111689497895188,-1.4580922695785108,-1.07767967049175,-1.1525068514769676,-1.2932312371262624,-0.7165572571096479,1.087955707870873,-0.6013578012422712,2.107276696740715,-0.8326299371337957,6.053609076914863,-0.7304094108480669,0.034235376250481946,-0.6060285345001049,0.24656379576254128,9.352088155514526,-0.9252970713311602,-1.0446482222849733,21.3768143226808,0.4795227257792944,2.4223368099524816,-0.17751609880031521,12.367592247054192,-0.7476836406955931,-0.8584868980170791,0.06671047905913112,-1.3257638854359288,-0.5236018791078586,-0.6103265972057016,4.377703027913465,-0.22380742826676514,-0.887686222553941,-0.8130471604855496,-0.030290115967700978,-0.8158537765595125,-0.8195688469730463,-0.5215301377961771,-0.7660629702830671,-0.7042961975996571,-1.198377339052953,-0.43303398156125583,-0.7099428823524021,-1.365036407150627,-0.7264512164441586,-0.7072080678529608,-0.9560714450913496,-0.7598729646866533,-0.399692004652636,-0.9421043252586168,-0.6761852081315293,-0.6624154349687461,-0.4278292873058756,-1.4486555933449181,-0.48180990795710676,-0.6685889329516242,3.1226374870797367,-0.40553391829444335,-0.5718427608448365,-0.6100067339084732,-0.7407143303776922,-0.7690557197714912,-0.5431957298552943,-0.7511418616596395,2.899410735926113,-0.8425089271344928,-0.9955677256763106,-1.3876998511183072,-0.44012963289591983,-0.38979720353002,0.46866113416806965,-0.21466944642644056,-0.7564944087777077,13.301714594722617,1.1931749218551853
CS_time4_2012,0.3084782926859374,-0.9258093681296689,-1.525105337117581,-0.34780570776916087,1.226944504197933,-1.1560124456886265,-0.655320136297155,-1.1254340828081488,-0.8917369688209924,1.2031966757903412,-0.9251310926450415,-1.321351784199566,-0.7055954621749604,1.2840136153750248,1.1360360387655304,-0.16124016031287122,0.904013249630193,-0.6493747146672302,-1.6955821887159894,2.6854310164699586,-0.940240596180321,-1.1116616309794136,0.40862388523773807,-0.5482572130725932,2.5039783958400528,-0.5777083940610945,-0.41529982489101436,-0.3050078656305065,0.19844350383622317,0.9784799626081889,-1.7059619042173424,-0.24102735741670175,-0.7186891947178448,0.2626171517731513,-0.7456768044853946,-0.5996135300541487,1.0074029858623141,-1.7719788907750815,1.5807395089825171,-1.3951546328309834,3.478126535263236,0.2325208066863531,0.8431825472325469,-0.9881348014405928,-0.8863282113656595,0.09964857545795477,1.4614177886102035,1.406629546981782,0.0821513283636683,-0.1387834992068683,2.415163636139349,-0.45897067001202757,-1.8392993118202412,-0.6212086890984779,-1.8178116534694932,0.7415071471081245,1.266598097327497,-0.7389034591088053,0.5994858736436092,-2.092377048107378,-0.4592405963405088,-0.8292240947001305,0.04846063332027301,-1.5027326529144605,-0.8382431726111422,2.6346521492087014,0.11335787915369264,-0.9712277830971142,0.9903431057588725,-0.5717925293504473,0.5051482703980443,-0.8058068819224833,-0.8567508016604404,0.5511834583142763,-1.076380998302822,-0.8113052224648911,-0.46062284047371743,-1.344431665512642,-1.5040649823643388,-0.13850152445408706,0.8065618059233715,0.1959958482342201,-0.3456939105178004,-0.22335849141520586,-0.9522505617481959,2.1512296996279328,-0.4105790928479757,-0.536757868696259,0.5161129737036281,-0.7711469523007548,0.9595204779745545,-0.42757227413732996,0.04738601692585965,-0.4923891101594454,0.35263214947957444,-1.585816915227463,-1.456129668316503,-0.2420476364297991,1.7122473257248534,-0.33143885115101573,-1.0377077815773097,-1.6871481848387009,-0.132644310494414,-0.2505232688408146,-0.6612042564756979,-0.9155541671942864,0.7494035160810838,-0.21625902992286322,-1.810580997286814,-1.2272293097799176,-0.21569575358451457,0.2913458991506135,-0.40599093333658354,1.41978106191744,-0.5725641454819255,-0.0242701257569197,-0.9925600766419596,0.7730309281687532,2.1705169834663827,0.21166011719442035,-1.1169697881181302,-1.1067517443621226,-0.5450504436408219,-0.347544328175571,0.10901638961886716,-1.024086441855942,0.8968800521138908,0.002833254595357252,-0.41009412429900755,-1.440324784075469,-0.6230779668821983,-1.1403863229676354,-0.445173157560069,-1.014991115473827,-0.05765579880828842,-0.7827648651534868,1.1549702189315068,-0.30543681428248326,-0.6060603230633003,-0.9100006870571019,6.008721506728565,-0.42147977091243,-0.48916165322782756,-0.6060285345001049,0.012923594629757168,0.3699803437149102,-0.9238730507967378,-1.0446482222849733,31.88616211002307,2.5596155755657044,1.0904616259404905,0.2788893400561762,12.253886498011438,-0.7253965929076523,-0.8721834630977611,0.5154742605274972,-1.316853522565053,-0.47126285553326364,-0.5976990891959179,4.270975088435594,0.07340013520495835,-0.9078005275581392,-0.8130471604855496,0.25092594960801445,-0.8158537765595125,-0.8195688469730463,-0.5215301377961771,-0.6450128288096446,-0.6784517101766444,-1.25097383502147,-0.4596085233329086,-0.5780751871889884,-1.3000665724368174,-0.7264512164441586,-0.7072080678529608,-0.9533175762350015,-0.5361803684412028,-0.34068935154314933,-0.8896697446820468,-0.661928985940789,-0.6624154349687461,-0.4375888626094759,-1.5275546565347968,-0.48180990795710676,-0.948363049903425,1.3807126912898373,-0.40553391829444335,-0.4060522082326628,-0.504225073169132,-0.7003488994502449,-0.5497874089383066,-0.5037067774132477,-0.716002233528078,2.86273661547389,-0.8765357173964375,-0.9541858886414467,-1.6232561771584308,-0.44012963289591983,-0.38979720353002,0.18272584133456565,-0.21466944642644056,-0.7531087957431483,11.979633421073999,1.975686794685391
CS_time5_2012,0.42813770304984394,0.15634654812514323,-1.0852409470640252,-0.06214149827792995,0.2546513208316763,-1.5112285883193997,0.4890969462015167,-1.5175464515938726,0.7110384192262109,1.7998414378638836,-1.1059329676813452,-1.794079648986633,-0.4730042030814145,1.208812766098461,1.1840525786916372,-0.19055298352961425,0.6353026394898621,1.3678178892910113,-1.2138938072144168,3.863500789633752,-0.5340332621748165,-0.9449880098155813,1.4135446401318628,0.011355021748926632,3.363597640853714,-0.5743299825861199,-0.12157861638179375,-0.418813988018894,-0.9052735391864153,0.8743505088523733,-1.3876487285844765,-0.4552332921253198,-0.7228159119724864,0.51612879543777,-0.7767283011223717,-0.6098280292567118,0.9547670326026286,-1.4252110275356107,2.369283802817822,-0.5453638306911747,4.4109880776859525,2.2703609626144803,1.3140585852041151,0.8345754490391352,-0.8403332459240773,-0.5643549734073561,-1.1314894011105439,3.284283603391357,1.8856864254799166,-0.10851155996646608,4.7850982648845655,-0.3215418721023556,-1.896092169806466,-0.8989868259615669,-1.9406488186935367,0.7849117445351411,2.268971170494863,-0.2700394776318517,-0.4507108282365969,-1.9941870961535197,-1.8466932066756243,-0.5061686805798661,1.1369119962193366,-1.2997368730345302,-1.0613634256063529,2.5548164907598543,0.4325094904706973,-0.5671430077286601,2.2506070060243437,-0.4173063042978633,1.4720481032031232,-0.7946150153615651,-0.8559364531276987,1.7657579118780347,-1.030726718149039,-0.09722265451351311,-0.8367177168917062,-0.9773081435543755,-1.4718246993218698,0.2248565248271657,0.5728690817541418,0.29369849589788977,-0.012641610175388238,-0.16815340957257652,-1.5868141285739363,3.247415592631947,-0.07070566140812554,4.577313355013883,2.706302869720123,-0.840722993757611,2.532678349534962,0.21238766814531423,0.11306442612163378,-0.24547137466463553,-0.8584533237974581,-1.2214928031524512,-1.6759421533858068,-0.22853832920869424,-2.1602816406634213,-0.3184839502944048,-0.7778489978679224,-1.7387524507731305,-0.10137044857885047,-0.2245052035865098,-0.9038652772729511,-0.19906817950197855,1.7693657899366786,-0.2273520626160942,-1.7913835822266297,-1.1925234196367247,-0.23018019644107965,0.6332219575951833,2.1246001120656435,1.54111036407118,-0.6880561385373712,0.16404657497890454,-0.7845427198707446,-0.13469924726096977,0.0049710820594676295,0.0052890989038799525,-0.3268229993556373,0.12622953492190536,-0.4617332448370861,0.3104014558055458,-0.9262328090197631,-0.9155132215945173,2.349018769057858,-0.7185985106551447,-0.623163138229503,-0.9684623204636431,-1.213618083848943,-1.544137632844967,-1.4283763478531433,-1.1333821465373966,1.7151577894032093,-0.7787522827230751,-0.39522789161202154,-0.6222775363362723,-0.5083608442330884,-0.9750624546641434,0.1428114373629566,-0.5407251129578966,-0.20506097158122752,-0.6060285345001049,0.35914751292502856,0.7486334356456567,-0.9107960504945501,-1.0446482222849733,15.479251131696047,2.2110292349442497,-0.24430276878728413,0.5290680688690373,2.8847906840906212,-0.6868113666769551,-0.9503050264238742,-0.023800557985636937,-1.3091223245748005,-0.2987142977616941,-0.5356864447505256,2.09427003085946,1.5047433964364874,-1.0293669217526316,-0.8130471604855496,0.8387076946213907,-0.8158537765595125,-0.4738573009343134,-0.47063663680477225,-0.1260240831798287,-0.556576818295518,-1.2755620378365473,-0.46155158768891436,-0.8260187350332313,-1.1695421753256527,-0.6023995889933799,-0.6848910750207574,-0.9343327274867721,0.4526090164589841,0.04025519582955262,-0.5220526443855975,-0.4215342185186488,-0.6013506328762165,-0.27315983679766825,-1.5400260195526223,-0.48174643813619145,-0.9086275196313037,-0.09113304343032193,-0.40553391829444335,0.014482079031515408,-0.1291271126305279,-0.5931155486318793,0.19117757318469983,-0.29032238506326413,-0.6310041925439654,1.313484096690032,-0.8613392122743097,-0.8438144082541278,-1.5344206342095712,-0.44012963289591983,-0.38979720353002,0.13005891303714728,-0.21466944642644056,-0.7525448654016644,7.872732867185922,-0.37423422887323426
